Class,H_len,H_upp_len,H_dot,H_com,H_lt,CC_exists,S_len,S_upp_len,S_emoji_has,S_lit_has,S_percent_has,S_dollar_has,S_euro_has,S_excl_has,S_dot_has,S_bold_has,S_quote_count,S_dot_count,S_dash_count,S_excl_count,Time_minutes_past,B_len,B_upp_len,B_emoji_has,B_lit_has,B_percent_has,B_dollar_has,B_euro_has,B_excl_has,B_dot_has,B_bold_has,B_quote_count,B_dot_count,B_dash_count,B_excl_count,B_subscribe_has,B_https_has,B_html_has,B_tag_len
0,26,0.04,0,1,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,10.37,8660,0,0,1,1,0,1,1,1,0,2.12,0.54,1.82,0.3,0,1,1,3.01
0,42,0.05,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48478,0,0,0,1,0,0,1,1,0,2.49,0.26,2.27,0.08,1,1,1,1.57
0,37,0.03,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,5545,0,0,0,1,0,0,1,1,0,2.67,1.08,1.64,0.02,0,1,1,1.48
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,27.7,17109,0,0,0,1,0,0,1,1,0,2.62,0.58,1.92,0.3,0,1,1,1.13
0,28,0.04,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,13259,0,1,0,1,0,0,1,1,0,1.67,0.57,2.51,0.5,0,1,1,0.72
0,41,0.02,0,1,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,9.27,24475,0,0,1,1,0,0,1,1,0,2.18,0.65,1.45,0.07,1,1,1,1.3
0,28,0.04,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,13267,0,1,0,1,0,0,1,1,0,1.67,0.57,2.51,0.5,0,1,1,0.72
0,32,0.03,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,16925,0,0,0,1,0,1,1,1,0,2.75,0.64,2.18,0.14,0,1,1,1.65
0,54,0.04,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,18399,0,1,1,1,0,0,1,1,0,2.05,1.13,1.56,0.04,0,1,0,3.49
0,47,0.02,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,1,0,0,13.08,28304,0,0,0,1,0,1,1,1,0,3.16,0.59,2.93,0.42,0,1,0,1.71
0,37,0.03,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,5470,0,0,0,1,0,0,1,1,0,2.71,1.1,1.7,0.02,0,1,1,1.5
0,36,0.03,0,0,0,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,23.73,104981,0,1,1,1,0,0,1,1,0,3.2,0.21,1.06,0.22,1,1,1,1.16
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,1.07,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,48,0.04,0,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,25.42,41703,0,1,0,1,0,0,1,1,0,0.99,0.98,2.6,0.27,1,1,1,1.35
0,55,0.07,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,124310,0,0,0,1,0,0,1,1,0,1.23,0.48,3.83,0.05,1,1,0,0.52
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,5.65,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,32,0.03,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67,123405,0,0,0,1,0,0,1,1,0,1.27,0.32,1.17,0.32,1,1,1,0.64
0,44,0.05,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,19443,0,0,0,1,0,0,1,1,0,0.56,0.45,1.76,0.29,0,1,1,1.36
0,31,0.03,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37,11178,0,0,0,1,0,0,1,1,0,1.22,0.55,2.22,0.61,1,1,1,1.04
0,33,0.03,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,9493,0,0,0,1,0,0,1,1,0,1.6,0.45,1.32,0.12,0,1,1,1.67
0,33,0.03,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,10695,0,0,0,1,0,0,1,1,0,1.42,0.54,1.4,0.14,0,1,1,1.67
0,33,0.03,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,6788,0,0,0,1,0,0,1,1,0,1.5,0.43,1.58,0.18,0,1,1,1.49
0,50,0.04,0,1,0,0,36,0,0,0,0,0,0,0,1,0,0,1,0,0,27.83,53209,0,0,0,1,0,0,1,1,0,1.64,0.31,2.49,0.08,1,1,1,0.88
0,21,0.0,0,1,0,0,104,0,0,0,0,0,0,0,1,0,0,2,1,0,1.88,24078,0,0,0,1,0,0,1,1,0,2.2,0.84,2.5,0.38,1,1,0,1.33
0,31,0.03,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,11154,0,0,0,1,0,0,1,1,0,1.22,0.56,2.19,0.61,1,1,1,1.04
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,1,0,0,1,0,0,13.83,46872,0,0,0,1,0,0,1,1,0,3.15,1.38,1.64,0.6,0,1,1,1.92
0,31,0.03,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,12455,0,0,0,1,0,0,1,1,0,1.36,0.51,2.47,0.53,1,1,1,0.97
0,32,0.03,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,14.03,61514,0,0,1,1,0,1,1,1,0,3.4,1.18,1.61,0.46,0,1,1,2.14
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,1,0,0,1,0,0,1.85,47290,0,0,0,1,0,0,1,1,0,2.22,1.47,1.25,0.58,1,1,1,1.23
0,53,0.06,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,13528,0,0,0,1,0,0,0,1,0,2.16,0.41,3.3,0.0,0,1,1,1.02
0,32,0.03,0,1,0,0,31,0,0,0,0,0,0,1,0,0,0,0,1,1,29.2,54812,0,0,1,1,0,1,1,1,0,3.32,1.24,1.66,0.51,0,1,1,2.06
0,34,0.24,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,5.25,12281,0,0,1,1,0,0,1,1,0,3.79,0.83,1.45,0.08,0,1,1,2.25
0,55,0.07,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,25888,0,0,0,1,1,0,1,1,0,4.1,0.53,1.53,0.3,1,1,1,1.98
0,31,0.03,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,57005,0,0,0,1,0,0,1,1,0,2.43,1.31,1.25,0.49,1,1,1,1.41
0,55,0.07,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73,124323,0,1,0,1,0,0,1,1,0,1.23,0.48,3.87,0.05,1,1,0,0.52
0,33,0.0,1,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,24.67,140233,0,1,1,1,1,0,1,1,0,0.82,0.77,0.76,0.78,0,1,0,0.88
0,54,0.04,0,0,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,21127,0,1,1,1,0,0,1,1,0,2.56,1.07,1.35,0.0,0,1,1,2.97
0,48,0.04,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78,30958,0,1,1,1,0,0,1,1,0,2.26,1.11,1.45,0.03,0,1,0,3.6
0,32,0.03,0,1,0,0,65,0,0,0,0,0,0,0,1,0,0,1,0,0,15.1,25838,0,0,0,1,0,0,1,1,0,4.45,0.22,1.76,0.05,0,1,1,4.03
0,32,0.03,0,1,0,0,65,0,0,0,0,0,0,0,1,0,0,1,0,0,13.27,26743,0,0,0,1,0,0,1,1,0,4.47,0.22,1.76,0.05,0,1,1,4.04
0,54,0.04,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,30236,0,1,1,1,0,0,1,1,0,2.32,1.16,1.32,0.0,0,1,1,3.11
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,12.08,17115,0,0,0,1,0,0,1,1,0,2.62,0.58,1.94,0.3,0,1,1,1.13
0,33,0.0,1,0,1,0,78,0,0,1,0,0,0,0,1,0,0,1,0,0,27.95,301857,0,1,1,1,1,0,1,1,0,0.87,0.72,0.69,0.73,0,1,0,0.74
0,32,0.03,0,1,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,13.68,45566,0,0,0,1,0,0,1,1,0,3.12,1.38,1.62,0.62,0,1,1,1.92
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,13332,0,0,0,1,0,0,0,1,0,2.36,0.56,2.8,0.0,0,1,1,1.19
0,53,0.06,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,13528,0,0,0,1,0,0,0,1,0,2.16,0.41,3.32,0.0,0,1,1,1.02
0,54,0.04,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,24.73,35053,0,1,1,1,0,0,1,1,0,2.6,1.08,1.2,0.0,0,1,1,2.94
0,32,0.03,0,1,0,0,30,0,0,0,0,0,0,0,1,0,0,1,0,0,2.2,43415,0,0,0,1,0,0,1,1,0,1.95,1.53,1.2,0.64,1,1,1,1.07
0,34,0.06,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12,6682,0,1,1,1,1,0,1,1,0,2.8,1.06,1.83,0.22,0,0,0,2.59
0,48,0.04,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,10455,0,0,1,1,0,0,1,1,0,1.89,0.92,2.49,0.05,0,1,0,1.47
0,41,0.05,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
0,48,0.04,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,49801,0,1,1,1,0,0,1,1,0,1.98,1.15,1.66,0.02,0,1,0,3.09
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,1,0,23.03,11042,0,0,0,1,0,0,0,1,0,2.3,0.52,3.0,0.0,0,1,1,1.15
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,13438,0,0,0,1,0,0,0,1,0,2.16,0.44,2.6,0.0,0,1,1,1.39
0,53,0.06,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,28.73,13528,0,0,0,1,0,0,0,1,0,2.16,0.41,3.3,0.0,0,1,1,1.02
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,16.35,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,2.25,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,25,0.04,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,14560,0,0,0,1,0,0,1,1,0,1.92,0.71,2.84,0.23,0,1,1,0.89
0,25,0.04,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,14560,0,0,0,1,0,0,1,1,0,1.92,0.71,2.79,0.23,0,1,1,0.89
0,25,0.04,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,12116,0,0,0,1,0,0,1,1,0,1.78,0.73,2.97,0.3,0,1,1,0.87
0,48,0.04,0,1,0,0,28,0,0,0,0,0,0,0,1,0,0,1,0,0,20.97,8885,0,0,0,1,0,0,1,1,0,2.54,0.78,2.26,0.01,1,1,1,1.7
0,42,0.05,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,456,0,0,1,0,0,0,0,1,0,3.51,0.88,0.44,0.0,0,0,0,3.51
0,41,0.02,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.17,6008,0,0,0,1,0,0,1,1,0,4.43,0.87,0.9,0.25,0,1,1,2.53
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73,10550,0,0,0,1,0,0,0,1,0,2.39,0.45,3.08,0.0,0,1,1,1.18
0,48,0.04,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,10916,0,0,1,1,0,0,1,1,0,1.87,0.91,2.4,0.05,0,1,0,1.45
0,34,0.06,0,1,0,0,70,0,0,0,0,0,0,0,1,0,0,1,0,0,2.98,13643,0,0,0,1,0,0,1,1,0,2.15,0.45,3.33,0.01,1,1,1,1.47
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45,11038,0,0,0,1,0,0,0,1,0,2.26,0.52,2.94,0.0,0,1,1,1.15
0,53,0.06,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,10914,0,0,0,1,0,0,0,1,0,2.29,0.47,2.98,0.0,0,1,1,1.16
0,55,0.07,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73,124356,0,1,0,1,0,0,1,1,0,1.23,0.48,3.86,0.05,1,1,0,0.52
0,31,0.03,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,29.92,56606,0,0,0,1,0,0,1,1,0,2.44,1.3,1.26,0.49,1,1,1,1.43
0,48,0.04,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97,1839,0,0,1,0,0,0,1,1,0,2.72,1.03,2.72,0.27,0,0,0,1.79
0,34,0.09,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27.18,13128,0,0,1,1,0,0,1,1,0,1.97,0.94,1.06,0.12,0,1,1,1.58
0,34,0.09,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,27.17,13065,0,0,1,1,0,0,1,1,0,2.01,0.96,1.11,0.12,0,1,1,1.47
0,26,0.04,0,1,0,0,56,0,1,0,0,0,0,1,0,0,0,0,0,1,3.67,12876,0,1,0,1,0,0,1,1,0,2.03,0.26,1.52,0.19,1,1,0,1.57
0,57,0.11,0,1,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1,18.67,51714,0,0,0,1,1,0,1,1,0,4.37,0.46,1.75,0.17,1,1,1,2.02
0,19,0.0,0,1,0,0,104,0,0,0,0,0,0,0,1,0,0,2,1,0,2.88,33970,0,0,0,1,0,0,1,1,0,2.29,0.69,2.44,0.31,1,1,0,1.28
0,47,0.02,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0.05,28622,0,0,0,1,0,1,1,1,0,3.14,0.58,2.92,0.41,0,1,0,1.71
0,55,0.07,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87,29076,0,0,0,1,1,0,1,1,0,4.32,0.55,1.49,0.27,1,1,1,2.06
0,55,0.05,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,23.75,37162,0,0,0,1,0,0,1,1,0,0.71,0.8,1.95,0.51,1,1,0,1.3
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95,12890,0,0,1,1,0,0,1,1,0,2.06,0.97,2.41,0.04,0,1,0,1.68
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,25.98,17101,0,0,0,1,0,0,1,1,0,2.62,0.58,1.9,0.3,0,1,1,1.13
0,28,0.04,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22,65028,0,1,0,1,0,0,1,1,0,2.4,0.22,3.13,0.31,1,1,1,1.38
0,31,0.03,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95,57868,0,0,0,1,0,0,1,1,0,2.57,1.29,1.21,0.48,1,1,1,1.53
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,20.77,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,39,0.03,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,122372,0,0,0,1,0,0,1,1,0,1.52,0.33,2.25,0.27,1,1,1,0.53
0,55,0.07,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73,124875,0,0,0,1,0,0,1,1,0,1.22,0.48,3.82,0.05,1,1,0,0.52
0,36,0.03,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,4.5,170712,0,1,1,1,0,0,1,1,0,3.26,0.18,1.02,0.18,1,1,1,1.14
0,41,0.02,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10100,0,0,0,1,0,0,1,1,0,3.92,0.62,1.33,0.15,0,1,1,2.45
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,8.9,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,41,0.02,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,10091,0,0,0,1,0,0,1,1,0,3.92,0.62,1.33,0.15,0,1,1,2.45
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67,25445,0,0,0,1,0,1,1,1,0,0.8,0.81,2.73,0.05,0,1,1,0.44
0,32,0.03,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,17025,0,0,0,1,0,1,1,1,0,2.74,0.66,2.33,0.14,0,1,1,1.64
0,26,0.19,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,3.33,609,0,0,0,0,0,0,0,1,0,0.0,0.82,0.33,0.0,0,1,0,0.0
0,39,0.03,0,1,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,115129,0,1,0,1,0,0,1,1,0,1.42,0.35,2.19,0.28,1,1,1,0.5
0,40,0.05,0,1,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,3.43,5865,0,0,1,0,0,0,1,1,0,2.32,0.94,2.66,0.05,0,1,0,2.68
0,40,0.05,0,1,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,26.12,7475,0,1,1,0,0,0,1,1,0,2.49,0.88,2.85,0.23,0,1,0,2.82
0,41,0.02,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,10099,0,0,0,1,0,0,1,1,0,3.92,0.63,1.32,0.15,0,1,1,2.45
0,43,0.05,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,10.52,69185,0,1,0,1,0,0,1,1,0,3.79,0.48,2.97,0.32,0,1,0,1.89
0,31,0.03,0,1,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,24.53,65315,0,0,0,1,0,0,1,1,0,2.73,1.21,1.26,0.43,1,1,1,1.6
0,48,0.33,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,26.58,18621,0,0,1,1,0,0,1,1,0,3.52,0.64,1.17,0.08,1,1,1,2.23
0,42,0.05,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41168,0,0,0,1,0,0,1,1,0,2.31,0.32,2.31,0.09,1,1,1,1.42
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,20.42,17099,0,0,0,1,0,0,1,1,0,2.62,0.58,1.89,0.3,0,1,1,1.13
0,43,0.05,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,11854,0,0,0,1,0,0,1,1,0,1.96,0.91,3.21,0.65,1,1,1,1.38
0,40,0.05,0,1,0,0,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0.48,23245,0,0,0,1,0,0,1,1,0,2.08,0.72,2.93,0.29,1,1,1,1.09
0,48,0.04,0,0,1,1,27,1,0,0,0,0,0,0,0,0,0,0,1,0,16.95,1426,0,0,0,0,0,0,1,1,0,2.81,0.91,3.3,0.35,0,0,1,2.17
0,32,0.03,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,16.93,31180,0,0,0,1,0,0,1,1,0,0.92,0.73,2.97,0.04,0,1,1,0.51
0,31,0.03,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,14.77,62613,0,0,0,1,0,0,1,1,0,2.64,1.23,1.24,0.44,1,1,1,1.56
0,46,0.04,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,24740,0,0,0,1,0,0,1,1,0,2.03,0.56,2.92,0.27,1,1,1,1.03
0,32,0.03,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,19145,0,0,0,1,0,0,1,1,0,2.26,0.39,3.01,0.4,1,1,1,1.12
0,42,0.05,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,21945,0,0,0,1,0,0,1,1,0,1.66,0.93,3.68,0.01,1,1,1,0.98
0,39,0.03,0,1,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,115763,0,1,0,1,0,0,1,1,0,1.42,0.35,2.37,0.28,1,1,1,0.5
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63,25255,0,0,0,1,0,1,1,1,0,0.81,0.82,2.75,0.05,0,1,1,0.44
0,32,0.03,0,1,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,18.02,31489,0,0,0,1,0,1,1,1,0,3.49,0.54,2.81,0.03,0,1,0,2.05
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,6.23,17097,0,0,0,1,0,0,1,1,0,2.62,0.58,1.89,0.3,0,1,1,1.13
0,41,0.05,0,1,0,0,33,0,0,0,0,0,0,0,1,0,0,2,0,0,1.83,40232,0,0,0,1,1,0,1,1,0,1.98,0.64,2.79,0.18,1,1,1,0.9
0,33,0.03,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,10882,0,0,0,1,0,0,1,1,0,1.4,0.56,1.38,0.14,0,1,1,1.66
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,12873,0,0,1,1,0,0,1,1,0,2.07,0.96,2.41,0.04,0,1,0,1.68
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12873,0,0,1,1,0,0,1,1,0,2.07,0.96,2.41,0.04,0,1,0,1.68
0,32,0.09,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,43159,0,1,0,1,0,0,1,1,0,3.19,0.51,2.89,0.47,1,1,0,1.94
0,31,0.03,0,1,0,0,69,0,0,1,0,0,0,0,1,0,0,1,0,0,29.9,12294,0,0,1,1,0,0,1,1,0,1.47,0.51,2.38,0.58,1,1,1,1.05
0,47,0.02,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,1,0,0,9.6,55839,0,0,0,1,0,0,1,1,0,3.01,0.41,3.7,0.63,0,1,0,2.08
0,31,0.03,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,19.62,62462,0,0,0,1,0,0,1,1,0,2.64,1.23,1.24,0.45,1,1,1,1.51
0,41,0.05,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,25414,0,0,0,1,0,0,1,1,0,2.13,0.6,2.94,0.27,1,1,1,1.09
0,31,0.03,0,1,0,0,69,0,0,1,0,0,0,0,1,0,0,1,0,0,18.42,12310,0,0,1,1,0,0,1,1,0,1.47,0.51,2.31,0.58,1,1,1,1.05
0,55,0.07,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,34091,0,0,0,1,1,0,1,1,0,4.32,0.51,1.51,0.23,1,1,1,2.07
0,73,0.05,0,1,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,29144,0,0,1,1,0,0,1,1,0,2.46,0.95,2.12,0.03,0,1,1,1.47
0,36,0.06,0,0,0,1,37,0,0,0,0,0,0,0,0,0,2,0,0,0,18.0,10617,0,0,1,1,0,0,1,1,0,3.65,0.79,1.51,0.04,0,1,1,1.77
0,43,0.05,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8696,0,0,1,1,0,0,0,1,0,2.44,0.68,1.94,0.0,0,1,0,2.76
0,43,0.05,0,1,0,1,37,0,0,0,0,0,0,0,0,0,2,0,0,0,24.33,24751,0,1,1,1,1,0,1,1,0,1.18,0.7,0.86,0.28,0,1,0,1.06
0,54,0.04,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,12254,0,1,1,1,0,0,1,1,0,2.33,0.97,2.26,0.04,0,1,0,2.75
0,52,0.08,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,33511,0,0,0,1,0,0,1,1,0,1.96,0.39,4.88,0.08,1,1,1,1.23
0,52,0.08,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,33495,0,0,0,1,0,0,1,1,0,1.96,0.39,4.87,0.08,1,1,1,1.23
0,30,0.03,0,0,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,13.42,9336,0,0,1,1,0,1,1,1,0,2.68,4.1,0.89,0.01,0,1,1,1.56
0,27,0.15,0,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,14.08,25864,0,0,1,1,0,0,1,1,0,2.07,0.29,5.5,0.06,0,1,1,1.15
0,48,0.04,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,23196,0,0,0,1,1,0,1,1,0,2.14,0.56,3.02,0.29,1,1,1,1.16
0,47,0.04,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,1,1,7.97,20300,0,0,0,1,0,0,1,1,0,2.37,0.39,2.14,0.54,1,1,0,1.55
0,50,0.04,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,77097,0,0,0,1,0,0,1,1,0,1.46,0.34,2.74,0.05,1,1,1,0.62
0,50,0.04,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.47,44215,0,0,0,1,0,0,1,1,0,1.48,0.31,2.68,0.09,1,1,1,0.99
