Class,H_len,H_upp_len,H_dot,H_com,H_lt,CC_exists,S_len,S_upp_len,S_emoji_has,S_lit_has,S_percent_has,S_dollar_has,S_euro_has,S_excl_has,S_dot_has,S_bold_has,S_quote_count,S_dot_count,S_dash_count,S_excl_count,Time_minutes_past,B_len,B_upp_len,B_emoji_has,B_lit_has,B_percent_has,B_dollar_has,B_euro_has,B_excl_has,B_dot_has,B_bold_has,B_quote_count,B_dot_count,B_dash_count,B_excl_count,B_subscribe_has,B_https_has,B_html_has,B_tag_len
1,41,0.02,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,10359,0,0,0,1,0,0,1,1,0,4.5,0.7,1.16,0.14,0,1,1,2.3
1,41,0.02,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,10362,0,0,0,1,0,0,1,1,0,4.5,0.7,1.17,0.14,0,1,1,2.3
1,41,0.02,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92,10363,0,0,0,1,0,0,1,1,0,4.5,0.7,1.16,0.14,0,1,1,2.3
1,26,0.08,0,0,1,0,16,0,0,1,0,0,0,1,0,0,0,0,0,1,9.57,14685,0,0,1,1,0,0,1,1,0,4.1,0.72,2.87,0.23,0,1,1,1.89
1,40,0.05,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,10049,0,0,0,1,0,0,1,1,0,1.69,0.66,1.2,0.25,1,1,1,1.44
1,37,0.05,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77,34146,0,0,0,1,0,0,1,1,0,2.65,0.59,2.01,0.2,1,1,1,1.17
1,40,0.05,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1.48,9565,0,0,0,1,1,0,1,1,0,1.76,0.81,1.24,0.18,1,1,1,1.53
1,34,0.35,1,0,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,65750,0,0,1,1,0,1,1,1,0,4.2,0.32,2.41,0.54,1,1,1,1.75
1,38,0.03,0,0,1,0,59,0,1,1,0,0,0,1,0,0,0,0,0,1,14.63,108633,0,1,1,1,0,1,1,1,0,4.55,0.28,2.77,0.47,1,1,1,2.16
1,43,0.0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,8648,0,1,0,1,0,0,1,1,0,2.34,0.21,0.67,0.06,0,1,0,1.06
1,40,0.05,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,13804,0,1,0,1,0,0,1,1,0,1.55,0.63,1.17,0.12,1,1,1,1.51
1,44,0.07,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,27901,0,0,0,1,0,0,1,1,0,2.39,0.42,2.59,0.08,1,1,1,1.03
1,37,0.03,0,1,0,0,39,0,0,0,0,0,0,0,1,0,0,1,0,0,3.93,7022,0,0,0,1,0,0,1,1,0,2.65,1.14,1.57,0.01,0,1,1,1.57
1,31,0.03,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,5842,0,0,0,1,0,0,1,1,0,2.5,0.82,2.23,0.22,0,1,1,1.04
1,32,0.03,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,70661,0,0,0,1,0,0,1,1,0,1.01,0.35,2.03,0.37,0,1,1,0.58
1,40,0.05,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,3,0,0,19.3,12680,0,1,0,1,0,0,1,1,0,1.56,0.73,1.06,0.15,1,1,1,1.61
1,29,0.03,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37,38651,0,0,0,1,0,0,1,1,0,1.24,0.32,2.55,0.29,1,1,1,0.69
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.68,56525,0,0,1,1,0,0,1,1,0,4.07,0.37,1.37,0.41,1,1,0,1.47
1,40,0.05,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58,11731,0,0,0,1,0,0,1,1,0,1.4,0.71,1.14,0.16,1,1,1,1.56
1,26,0.08,0,0,1,0,37,0,1,1,0,0,0,1,0,0,0,0,0,1,1.45,25969,0,1,1,1,0,0,1,1,0,2.43,0.66,3.03,0.17,0,1,1,1.07
1,32,0.03,0,1,0,0,52,0,0,0,0,0,1,0,1,0,0,1,0,0,12.5,203453,0,0,0,1,0,1,1,1,0,1.26,0.32,2.28,0.21,1,1,1,0.64
1,44,0.07,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,25284,0,0,0,1,0,0,1,1,0,2.5,0.43,2.7,0.09,1,1,1,1.11
1,40,0.05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38,8744,0,0,0,1,0,0,1,1,0,2.13,0.86,1.44,0.22,1,1,1,2.02
1,29,0.03,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47,63254,0,0,0,1,0,0,1,1,0,1.27,0.25,2.54,0.19,1,1,1,0.68
1,19,0.05,0,0,1,0,46,0,0,1,0,0,0,0,1,0,0,2,0,0,14.5,39831,0,0,1,1,0,0,1,1,0,1.52,0.42,2.21,0.25,0,1,1,0.85
1,37,0.05,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05,24611,0,0,0,1,0,0,1,1,0,2.69,0.75,2.48,0.24,1,1,1,1.2
1,47,0.06,0,1,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,22043,0,0,0,1,0,0,1,1,0,2.54,0.45,2.35,0.1,1,1,1,1.02
1,50,0.06,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,54841,0,0,0,1,0,0,1,1,0,3.31,0.33,3.11,0.03,1,1,1,1.18
1,40,0.05,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,3,0,0,0.5,9294,0,0,0,1,0,0,1,1,0,1.57,0.96,1.05,0.18,1,1,1,1.64
1,32,0.03,0,1,0,0,55,0,0,0,0,0,0,1,1,0,0,1,0,1,18.65,126046,0,0,0,1,0,1,1,1,0,1.29,0.32,2.54,0.3,1,1,1,0.73
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.72,65876,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,0,1.47
1,40,0.05,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,5.77,8464,0,0,0,1,1,0,1,1,0,2.5,0.85,1.45,0.2,1,1,1,2.28
1,35,0.03,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,28748,0,1,0,1,0,0,1,1,0,1.57,0.49,2.33,0.11,0,1,1,0.9
1,40,0.05,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,10032,0,0,0,1,0,0,1,1,0,1.67,0.88,1.17,0.19,1,1,1,1.56
1,40,0.05,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1.22,12422,0,0,0,1,1,0,1,1,0,1.75,0.7,1.3,0.14,1,1,1,1.59
1,40,0.05,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,3,0,0,12.23,10262,0,0,0,1,1,0,1,1,0,1.64,0.8,1.14,0.19,1,1,1,1.52
1,38,0.03,0,0,1,0,61,0,1,1,0,0,0,1,0,0,0,0,0,2,16.07,108379,0,1,1,1,0,1,1,1,0,4.55,0.28,2.76,0.47,1,1,1,2.16
1,37,0.03,0,1,0,0,37,0,0,0,0,0,0,0,1,0,0,2,0,0,4.93,6991,0,0,0,1,0,0,1,1,0,2.66,1.24,1.53,0.01,0,1,1,1.57
1,44,0.07,0,1,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,26591,0,0,0,1,0,0,1,1,0,2.5,0.44,2.52,0.08,1,1,1,1.05
1,40,0.05,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,1,0,0,17.27,11215,0,0,0,1,0,0,1,1,0,1.8,0.79,1.32,0.15,1,1,1,1.9
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.72,62662,0,0,1,1,0,0,1,1,0,4.18,0.36,1.34,0.39,1,1,1,1.49
1,34,0.35,1,0,1,0,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0.15,156640,0,0,1,1,0,1,1,1,0,4.25,0.3,2.67,0.57,1,1,1,1.93
1,44,0.07,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,23683,0,0,0,1,0,0,1,1,0,2.53,0.41,2.57,0.09,1,1,1,1.01
1,40,0.05,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7971,0,0,0,1,0,0,1,1,0,1.76,0.82,1.15,0.24,1,1,1,1.64
1,29,0.03,1,1,0,0,41,0,0,0,0,0,0,0,1,0,0,1,1,0,0.72,83567,0,0,0,1,0,0,1,1,0,2.17,0.52,2.91,0.18,1,1,1,1.1
1,26,0.08,0,0,1,0,41,0,1,1,0,0,0,1,0,0,0,0,0,1,1.57,24725,0,1,1,1,0,0,1,1,0,2.56,0.64,2.94,0.17,0,1,1,1.31
1,32,0.03,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,207082,0,0,0,1,0,1,1,1,0,1.23,0.31,2.7,0.21,1,1,1,0.62
1,40,0.05,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,3,0,0,6.12,11307,0,1,0,1,0,0,1,1,0,1.33,0.64,0.96,0.2,1,1,1,1.32
1,44,0.07,0,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,23519,0,0,0,1,0,0,1,1,0,2.49,0.42,2.39,0.09,1,1,1,0.99
1,50,0.06,0,1,0,0,52,0,0,0,0,0,0,1,1,0,0,3,0,1,8.67,7729,0,0,0,1,0,0,1,1,0,1.11,0.72,0.75,0.18,1,1,1,1.11
1,37,0.05,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17,30842,0,0,0,1,0,0,1,1,0,2.66,0.63,2.13,0.22,1,1,1,1.17
1,34,0.35,1,0,1,0,30,0,0,1,0,0,0,1,0,0,0,0,0,1,0.73,75188,0,0,1,1,0,0,1,1,0,4.4,0.31,2.4,0.5,1,1,1,1.8
1,41,0.02,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87,10355,0,0,0,1,0,0,1,1,0,4.5,0.7,1.16,0.14,0,1,1,2.3
1,41,0.02,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,10359,0,0,0,1,0,0,1,1,0,4.5,0.7,1.16,0.14,0,1,1,2.3
1,40,0.05,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,10689,0,0,0,1,0,0,1,1,0,1.35,0.71,0.93,0.18,1,1,1,1.41
1,41,0.02,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,5924,0,0,0,1,0,0,1,1,0,4.49,0.91,0.96,0.25,0,1,1,2.6
1,41,0.02,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95,5924,0,0,0,1,0,0,1,1,0,4.49,0.91,0.96,0.25,0,1,1,2.6
1,41,0.02,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02,5924,0,0,0,1,0,0,1,1,0,4.49,0.91,0.96,0.25,0,1,1,2.6
1,50,0.06,0,1,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,5264,0,0,0,1,0,0,1,1,0,2.2,0.85,3.67,0.19,1,1,1,1.61
1,19,0.05,0,0,1,0,46,0,0,1,0,0,0,0,1,0,0,2,0,0,6.22,40411,0,0,1,1,0,0,1,1,0,1.49,0.41,2.23,0.24,0,1,1,0.83
1,19,0.05,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,21.85,42863,0,0,1,1,0,0,1,1,0,1.67,0.23,3.87,0.14,0,0,1,0.75
1,32,0.03,0,1,0,0,52,0,0,0,0,0,0,0,1,0,0,1,0,0,9.15,211642,0,0,0,1,0,1,1,1,0,1.31,0.31,2.18,0.22,1,1,1,0.67
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.65,65955,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,1,1.47
1,38,0.03,0,0,1,0,33,0,1,1,0,0,0,1,0,0,0,0,0,1,15.25,119525,0,1,1,1,0,1,1,1,0,4.6,0.27,2.77,0.48,1,1,1,2.18
1,62,0.06,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72,24998,0,0,0,1,0,0,1,1,0,2.52,0.81,2.23,0.3,1,1,1,1.01
1,44,0.07,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,30392,0,0,0,1,0,0,1,1,0,2.28,0.42,2.47,0.07,1,1,1,0.96
1,37,0.05,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18.65,36371,0,0,0,1,1,0,1,1,0,2.39,0.3,3.32,0.37,1,1,1,1.34
1,39,0.03,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,29.08,21382,0,0,0,1,0,0,1,1,0,1.22,0.3,1.95,0.44,1,1,1,0.73
1,50,0.06,0,1,0,0,77,0,0,0,0,0,0,1,0,0,0,0,2,1,24.07,9218,0,0,0,1,0,0,1,1,0,1.69,0.87,0.99,0.15,1,1,1,1.26
1,43,0.12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23.38,38880,0,0,0,1,0,0,1,1,0,1.51,0.55,2.07,0.06,1,1,1,0.63
1,37,0.05,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,9.92,28691,0,0,0,1,1,0,1,1,0,2.29,0.38,3.33,0.38,1,1,1,1.23
1,38,0.03,0,0,1,0,42,0,1,1,0,0,0,1,0,0,0,0,0,1,15.27,114212,0,1,1,1,0,1,1,1,0,4.59,0.27,2.79,0.47,1,1,1,2.16
1,37,0.05,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11.08,28278,0,1,0,1,0,0,1,1,0,2.2,0.37,3.26,0.37,1,1,1,1.24
1,46,0.04,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,1,13.62,72970,0,0,0,1,0,0,1,1,0,3.59,0.81,1.86,0.35,0,1,1,1.73
1,37,0.05,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,24151,0,0,0,1,1,0,1,1,0,2.22,0.39,3.25,0.41,1,1,1,1.24
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.65,62703,0,0,1,1,0,0,1,1,0,4.18,0.36,1.33,0.39,1,1,1,1.49
1,50,0.06,0,1,0,0,22,0,0,0,0,0,0,0,1,0,0,3,0,0,3.07,12547,0,0,0,1,1,0,1,1,0,1.07,0.82,1.15,0.05,1,1,1,0.8
1,34,0.35,1,0,1,0,36,0,0,1,0,0,0,1,0,0,0,0,0,1,18.8,73876,0,1,1,1,0,1,1,1,0,4.35,0.31,2.43,0.48,1,1,1,1.83
1,44,0.07,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,31568,0,1,0,1,0,0,1,1,0,2.48,0.41,2.61,0.06,1,1,1,1.03
1,26,0.08,0,0,1,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1.67,26935,0,1,1,1,0,0,1,1,0,2.4,0.61,2.87,0.16,0,1,1,1.08
1,32,0.03,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,206956,0,0,0,1,0,1,1,1,0,1.23,0.31,2.68,0.21,1,1,1,0.62
1,35,0.03,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,48825,0,0,0,1,0,0,1,1,0,1.35,0.36,2.69,0.05,0,1,1,0.75
1,34,0.35,1,0,1,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1.57,99955,0,0,1,1,0,0,1,1,0,4.33,0.3,2.55,0.51,1,1,1,1.83
1,50,0.06,0,1,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,22.82,8072,0,0,0,1,0,0,1,1,0,2.5,0.71,1.38,0.12,1,1,1,1.4
1,37,0.05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,20749,0,0,0,1,0,0,1,1,0,2.14,0.44,3.41,0.47,1,1,1,1.36
1,32,0.03,0,1,0,0,46,0,1,0,0,0,1,1,1,0,0,2,0,1,10.98,126684,0,0,0,1,0,1,1,1,0,1.29,0.31,2.36,0.3,1,1,1,0.72
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.67,65967,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,1,1.47
1,38,0.05,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,38711,0,0,0,1,0,0,1,1,0,2.74,0.97,2.37,0.21,1,1,1,1.64
1,41,0.02,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,24.15,10355,0,0,0,1,0,0,1,1,0,4.5,0.7,1.16,0.14,0,1,1,2.3
1,50,0.06,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87,5415,0,0,0,1,0,0,1,1,0,2.11,1.02,1.26,0.18,1,1,1,1.22
1,37,0.05,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,3,0,0,12.7,23580,0,1,0,1,0,0,1,1,0,2.15,0.45,3.34,0.44,1,1,1,1.19
1,50,0.06,0,1,0,0,55,0,0,0,0,0,0,1,0,0,0,0,1,1,23.32,5442,0,0,0,1,0,0,1,1,0,2.5,0.75,1.47,0.15,1,1,1,1.36
1,26,0.08,0,0,1,0,71,0,1,1,0,0,0,0,1,0,0,1,0,0,29.08,30816,0,1,1,1,0,0,1,1,0,2.45,0.54,2.83,0.13,0,1,1,1.16
1,38,0.03,0,0,1,0,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0.52,108178,0,1,1,1,0,1,1,1,0,4.56,0.28,2.78,0.47,1,1,1,2.16
1,37,0.05,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,23940,0,0,0,1,1,0,1,1,0,2.12,0.47,3.27,0.41,1,1,1,1.21
1,29,0.03,0,1,0,0,89,0,0,0,0,0,0,1,1,0,0,1,0,1,1.65,34500,0,0,0,1,0,0,1,1,0,2.41,0.26,2.2,0.39,1,1,0,1.51
1,38,0.03,0,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,108568,0,1,1,1,0,1,1,1,0,4.57,0.28,2.78,0.47,1,1,1,2.16
1,34,0.35,1,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,84195,0,0,1,1,0,1,1,1,0,4.45,0.32,2.42,0.45,1,1,1,1.9
1,45,0.04,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,22247,0,0,0,1,0,0,1,1,0,2.5,0.44,2.56,0.09,1,1,1,1.0
1,55,0.05,0,1,0,0,50,0,1,1,0,0,0,0,1,0,0,1,0,0,27.6,31291,0,0,1,1,0,0,1,1,0,0.75,0.66,1.86,0.46,0,1,0,1.38
1,37,0.05,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,16598,0,0,0,1,0,0,1,1,0,2.21,0.43,3.64,0.57,1,1,1,1.24
1,50,0.06,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,26.17,13526,0,1,0,1,0,0,1,1,0,1.57,0.82,0.86,0.12,1,1,1,1.21
1,39,0.03,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,1920,0,0,0,1,0,0,1,1,0,1.56,1.46,0.68,0.1,0,1,1,1.61
1,37,0.05,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,24206,0,0,0,1,1,0,1,1,0,2.34,0.36,3.41,0.44,1,1,1,1.31
1,38,0.03,0,0,1,0,54,0,1,1,0,0,0,1,0,0,0,0,1,1,0.77,108589,0,1,1,1,0,1,1,1,0,4.57,0.28,2.78,0.47,1,1,1,2.16
1,37,0.05,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,3,0,0,0.9,30733,0,0,0,1,1,0,1,1,0,2.46,0.35,3.51,0.37,1,1,1,1.3
1,41,0.05,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,18.43,21078,0,0,0,1,0,0,1,1,0,1.2,0.43,2.5,0.07,0,1,1,0.91
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.63,62499,0,0,1,1,0,0,1,1,0,4.16,0.37,1.33,0.39,1,1,1,1.48
1,34,0.35,1,0,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0.52,86686,0,0,1,1,0,1,1,1,0,4.11,0.29,2.72,0.5,1,1,1,1.84
1,37,0.05,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,21210,0,0,0,1,0,0,1,1,0,2.1,0.46,3.31,0.45,1,1,1,1.35
1,32,0.03,0,1,0,0,62,0,0,0,0,0,1,0,1,0,0,1,0,0,13.45,209558,0,0,0,1,0,1,1,1,0,1.22,0.3,2.44,0.21,1,1,1,0.62
1,26,0.08,0,0,1,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1.47,27288,0,1,1,1,0,0,1,1,0,2.37,0.59,2.91,0.17,0,1,1,1.13
1,34,0.35,1,0,1,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0.85,83464,0,0,1,1,0,0,1,1,0,4.51,0.3,2.37,0.47,1,1,1,1.87
1,44,0.07,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,23798,0,0,0,1,0,0,1,1,0,2.45,0.39,2.47,0.09,1,1,1,0.98
1,43,0.0,0,1,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1,27.58,9550,0,1,0,1,0,0,1,1,0,2.2,0.25,0.65,0.03,0,1,0,1.03
1,34,0.35,1,0,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0.42,76765,0,0,1,1,0,0,1,1,0,4.38,0.31,2.41,0.47,1,1,1,1.85
1,32,0.03,0,1,0,0,58,0,0,0,0,0,1,0,1,0,0,1,0,0,7.17,215391,0,0,0,1,0,1,1,1,0,1.29,0.31,2.54,0.22,1,1,1,0.66
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.33,65959,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,1,1.47
1,26,0.08,0,0,1,0,38,0,1,0,0,0,0,1,0,0,0,0,0,1,1.5,29860,0,1,1,1,0,0,1,1,0,2.61,0.71,2.89,0.16,0,1,1,1.31
1,38,0.03,0,0,1,0,42,0,1,1,0,0,0,1,0,0,0,0,0,1,0.23,108628,0,1,1,1,0,1,1,1,0,4.57,0.28,2.78,0.47,1,1,1,2.17
1,34,0.35,1,0,1,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,37631,0,0,1,1,0,0,1,1,0,4.17,0.34,2.09,0.39,1,1,1,1.74
1,38,0.03,0,0,1,0,63,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,108649,0,1,1,1,0,1,1,1,0,4.57,0.28,2.78,0.47,1,1,1,2.16
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,29.65,58854,0,0,1,1,0,0,1,1,0,4.14,0.37,1.35,0.4,1,1,1,1.49
1,32,0.03,0,1,0,0,71,0,0,0,0,0,1,0,1,0,0,3,1,0,16.87,205240,0,0,0,1,0,1,1,1,0,1.29,0.3,2.37,0.22,1,1,1,0.66
1,46,0.11,0,1,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,2,0.95,40057,0,1,0,1,0,0,1,1,0,1.78,0.41,1.36,0.1,1,1,1,1.2
1,26,0.08,0,0,1,0,52,0,1,1,0,0,0,1,0,0,0,0,0,1,1.47,25455,0,1,1,1,0,0,1,1,0,2.44,0.62,2.84,0.17,0,1,1,1.08
1,39,0.05,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,19605,0,0,0,1,0,0,1,1,0,2.08,0.41,3.41,0.48,1,1,1,1.32
1,49,0.06,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,74900,0,1,0,1,0,0,1,1,0,1.97,0.38,4.09,0.25,1,1,0,1.07
1,34,0.35,1,0,1,0,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0.72,122212,0,0,1,1,0,0,1,1,0,4.23,0.29,2.62,0.52,1,1,1,1.94
1,45,0.07,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,6.05,45989,0,0,0,1,0,0,1,1,0,3.35,0.35,3.09,0.04,1,1,1,1.19
1,19,0.05,0,0,1,0,48,0,0,1,0,0,0,0,1,0,0,2,0,0,5.18,39851,0,0,1,1,0,0,1,1,0,1.52,0.42,2.23,0.25,0,1,1,0.85
1,17,0.18,0,0,1,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,29.58,65954,0,0,1,1,0,0,1,1,0,4.17,0.36,1.33,0.39,1,1,1,1.47
1,32,0.03,0,1,0,0,57,0,0,0,0,0,0,0,1,0,0,1,1,0,16.05,204727,0,0,0,1,0,0,1,1,0,1.25,0.3,2.4,0.21,1,1,1,0.63
1,38,0.03,0,0,1,0,45,0,1,1,0,0,0,1,0,0,0,0,0,1,15.18,108467,0,1,1,1,0,1,1,1,0,4.56,0.28,2.78,0.47,1,1,1,2.16
1,44,0.07,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35,23661,0,0,0,1,0,0,1,1,0,2.64,0.83,2.34,0.25,1,1,1,1.06
1,39,0.05,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88,19749,0,0,0,1,0,0,1,1,0,2.15,0.44,3.52,0.48,1,1,1,1.34
1,29,0.03,1,1,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,16.27,39885,0,1,0,1,0,0,1,1,0,1.89,0.6,2.57,0.5,1,1,1,1.21
1,32,0.03,0,1,0,0,56,0,0,0,0,0,0,1,1,0,0,1,1,1,28.72,206128,0,0,0,1,0,0,1,1,0,1.24,0.3,2.2,0.21,1,1,1,0.62
1,38,0.11,0,1,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,28.78,24765,0,0,0,1,1,0,1,1,0,2.03,0.4,1.57,0.19,1,1,1,1.51
1,35,0.17,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,29343,0,0,0,1,0,0,1,1,0,2.62,0.94,1.32,0.61,1,1,1,1.14
1,29,0.03,1,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,7.63,45205,0,0,0,1,0,0,1,1,0,1.81,0.59,2.9,0.59,1,1,1,1.25
1,17,0.18,0,0,1,0,35,0,0,1,0,0,0,1,0,0,0,0,0,1,6.15,60322,0,0,1,1,0,0,1,1,0,4.12,0.37,1.34,0.4,1,1,1,1.48
1,34,0.35,1,0,1,0,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0.28,62991,0,0,1,1,0,0,1,1,0,4.26,0.31,2.4,0.47,1,1,1,1.82
1,39,0.05,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43,19491,0,0,0,1,0,0,1,1,0,2.12,0.38,3.43,0.48,1,1,1,1.35
